1480,岗
1481,岘
1482,岙
1483,岚
1484,岛
1485,岢
1486,岣
1487,岩
1488,岫
1489,岬
1490,岭
1491,岱
1492,岳
1493,岵
1494,岷
1495,岸
1496,岿
1497,峁
1498,峂
1499,峄
1500,峋
1501,峒
1502,峙
1503,峡
1504,峣
1505,峤
1506,峥
1507,峦
1508,峧
1509,峨
1510,峪
1511,峭
1512,峰
1513,峻
1514,崂
1515,崃
1516,崆
1517,崇
1518,崎
1519,崔
1520,崖
1521,崛
1522,崞
1523,崟
1524,崤
1525,崦
1526,崩
1527,崭
1528,崮
1529,崴
1530,崽
1531,嵇
1532,嵊
1533,嵋
1534,嵌
1535,嵎
1536,嵖
1537,嵘
1538,嵚
1539,嵛
1540,嵝
1541,嵩
1542,嵫
1543,嵬
1544,嵯
1545,嵴
1546,嶂
1547,嶓
1548,嶙
1549,嶝
1550,嶷
1551,巅
1552,巉
1553,巍
1554,川
1555,州
1556,巡
1557,巢
1558,工
1559,左
1560,巧
1561,巨
1562,巩
1563,巫
1564,差
1565,巯
1566,己
1567,已
1568,巳
1569,巴
1570,巷
1571,巽
1572,巾
1573,币
1574,市
1575,布
1576,帅
1577,帆
1578,师
1579,希
1580,帏
1581,帐
1582,帑
1583,帔
1584,帕
1585,帖
1586,帘
1587,帙
1588,帚
1589,帛
1590,帜
1591,帝
1592,帡
1593,带
1594,帧
1595,席
1596,帮
1597,帱
1598,帷
1599,常
1600,帻
1601,帼
1602,帽
1603,幂
1604,幄
1605,幅
1606,幌
1607,幔
1608,幕
1609,幛
1610,幞
1611,幡
1612,幢
1613,幪
1614,干
1615,平
1616,年
1617,并
1618,幸
1619,幺
1620,幻
1621,幼
1622,幽
1623,广
1624,庀
1625,庄
1626,庆
1627,庇
1628,床
1629,庋
1630,序
1631,庐
1632,庑
1633,库
1634,应
1635,底
1636,庖
1637,店
1638,庙
1639,庚
1640,府
1641,庞
1642,废
1643,庠
1644,庤
1645,庥
1646,度
1647,座
1648,庭
1649,庳
1650,庵
1651,庶
1652,康
1653,庸
1654,庹
1655,庼
1656,庾
1657,廉
1658,廊
1659,廋
1660,廒
1661,廓
1662,廖
1663,廙
1664,廛
1665,廨
1666,廪
1667,延
1668,廷
1669,建
1670,廿
1671,开
1672,弁
1673,异
1674,弃
1675,弄
1676,弇
1677,弈
1678,弊
1679,弋
1680,式
1681,弑
1682,弓
1683,引
1684,弗
1685,弘
1686,弛
1687,弟
1688,张
1689,弥
1690,弦
1691,弧
1692,弩
1693,弭
1694,弯
1695,弱
1696,弹
1697,强
1698,弼
1699,彀
1700,归
1701,当
1702,录
1703,彖
1704,彗
1705,彘
1706,彝
1707,形
1708,彤
1709,彦
1710,彧
1711,彩
1712,彪
1713,彬
1714,彭
1715,彰
1716,影
1717,彳
1718,彷
1719,役
1720,彻
1721,彼
1722,往
1723,征
1724,徂
1725,径
1726,待
1727,徇
1728,很
1729,徉
1730,徊
1731,律
1732,徐
1733,徒
1734,徕
1735,得
1736,徘
1737,徙
1738,徜
1739,御
1740,徨
1741,循
1742,徭
1743,微
1744,徵
1745,德
1746,徼
1747,徽
1748,心
1749,必
1750,忆
1751,忉
1752,忌
1753,忍
1754,忏
1755,忐
1756,忑
1757,忒
1758,忖
1759,志
1760,忘
1761,忙
1762,忝
1763,忠
1764,忡
1765,忤
1766,忧
1767,忪
1768,快
1769,忭
1770,忮
1771,忱
1772,念
1773,忸
1774,忻
1775,忽
1776,忾
1777,忿
1778,怀
